level,M,N,seed,Leniency
1,5,5,1001641798,-41.1410
1,5,5,1004306364,-39.5333
1,5,5,1010978582,-40.9902
1,5,5,1022846210,-32.6818
1,5,5,1023722256,-27.7143
1,5,5,1033480057,-37.5526
1,5,5,1036474372,-41.2692
1,5,5,1037401273,-11.5000
1,5,5,1038218488,-47.3462
1,5,5,1038240813,-41.5323
1,5,5,1041135095,-37.1333
1,5,5,1052850471,-41.7857
1,5,5,1053293722,-43.3056
1,5,5,1059209602,-47.5909
1,5,5,1061751410,-32.3788
1,5,5,1062255042,-32.3462
1,5,5,1064032374,-41.4804
1,5,5,1064486697,-45.8000
1,5,5,106587538,-30.3750
1,5,5,1068183337,-27.2647
1,5,5,1082073250,-36.6333
1,5,5,1083026305,-27.4583
1,5,5,1093253708,-28.7083
1,5,5,1094988923,-40.8846
1,5,5,1096341932,-35.3667
1,5,5,1099891794,-30.7941
1,5,5,1108994755,-30.2059
1,5,5,1116182691,-42.4722
1,5,5,1121515410,-37.2000
1,5,5,112743658,-34.6053
1,5,5,1128081783,-29.6176
1,5,5,1130403943,-40.5000
1,5,5,1135500214,-26.0000
1,5,5,1138184120,-47.4333
1,5,5,1139765352,-46.2714
1,5,5,1142181782,-27.5667
1,5,5,1154008721,-45.9667
1,5,5,1157790512,-36.7069
1,5,5,1161547704,-31.1364
1,5,5,1164368824,-8.7000
1,5,5,1174427787,-22.0455
1,5,5,1174462524,-43.9722
1,5,5,1175519146,-33.7353
1,5,5,1182202028,-41.9103
1,5,5,1182440019,-45.8000
1,5,5,1201170237,-43.5571
1,5,5,1201565253,-36.2000
1,5,5,1211334439,-50.2391
1,5,5,1218616460,-32.0758
1,5,5,1218917431,-41.5784
1,5,5,1222143675,-19.3182
1,5,5,1223901321,-24.6000
1,5,5,1226275373,-45.9857
1,5,5,1226979448,-32.2368
1,5,5,1233913320,-50.1667
1,5,5,1237131333,-19.3182
1,5,5,1239558035,-43.7222
1,5,5,1244728759,-45.9667
1,5,5,1246105016,-44.8056
1,5,5,124711068,-25.6818
1,5,5,1250181728,-23.3750
1,5,5,1270720746,-28.4091
1,5,5,1288215810,-30.2059
1,5,5,1288751559,-36.3696
1,5,5,1292333361,-39.3182
1,5,5,1292918822,-41.5784
1,5,5,1293461712,-41.5256
1,5,5,1300823014,-46.7889
1,5,5,1304407919,-31.9706
1,5,5,1305376595,-31.3824
1,5,5,1310759371,-31.1364
1,5,5,1315379481,-33.1471
1,5,5,1315459146,-42.8333
1,5,5,1317062028,-36.6765
1,5,5,1317484954,-13.8750
1,5,5,1318180947,-29.9583
1,5,5,1318721770,-37.7500
1,5,5,1319364568,-41.0128
1,5,5,1320567837,-37.4667
1,5,5,1326000153,-45.4667
1,5,5,1336493410,-37.9667
1,5,5,1337026208,-4.5000
1,5,5,1341796865,-37.2391
1,5,5,1348972292,-36.0882
1,5,5,1351344834,-42.3857
1,5,5,1354571885,-30.9286
1,5,5,1355696803,-35.5000
1,5,5,1356823191,-37.8000
1,5,5,1360479120,-29.5417
1,5,5,1360595726,-54.5641
1,5,5,1367920983,-50.0942
1,5,5,1370452686,-31.9706
1,5,5,1371795951,-32.3788
1,5,5,137493304,-43.8333
1,5,5,1375056305,-33.3261
1,5,5,1380206301,-21.1364
1,5,5,138257890,-49.6132
1,5,5,1390070123,-32.0758
1,5,5,1397766369,-32.5588
1,5,5,1409932949,-32.8500
1,5,5,1410120414,-28.4286
1,5,5,1411552849,-29.7500
1,5,5,1411736710,-23.8636
1,5,5,1411740561,-37.0333
1,5,5,1412314167,-42.8333
1,5,5,1414909128,-37.5345
1,5,5,1415951383,-44.5556
1,5,5,1417221407,-8.7000
1,5,5,1417484602,-39.9474
1,5,5,1420211928,-43.7500
1,5,5,1423060993,-32.7143
1,5,5,1423682194,-44.1250
1,5,5,1424869980,-24.7727
1,5,5,142497295,-43.3889
1,5,5,1430247905,-15.2500
1,5,5,1431277483,-33.6667
1,5,5,1440176088,-37.7069
1,5,5,1444118058,-42.5556
1,5,5,1453438136,-37.2381
1,5,5,1457672976,-35.1000
1,5,5,1459827370,-50.6846
1,5,5,1460988487,-28.7083
1,5,5,1461249056,-39.0172
1,5,5,1480296753,-43.9722
1,5,5,1483337579,-36.3667
1,5,5,1486300823,-36.0333
1,5,5,1497824864,-27.4583
1,5,5,1504225597,-37.0333
1,5,5,1504822265,-30.1842
1,5,5,150604100,-8.7000
1,5,5,1507258094,-33.8158
1,5,5,1509632501,-23.8636
1,5,5,1512170075,-36.8667
1,5,5,1513047029,-32.6905
1,5,5,1518358220,-43.1111
1,5,5,1518938308,-36.7000
1,5,5,1523850398,-41.5784
1,5,5,152517913,-31.9706
1,5,5,1526915281,-38.9667
1,5,5,1529081495,-37.2241
1,5,5,1531151360,-32.1250
1,5,5,1533832136,-38.4667
1,5,5,1536985943,-31.3824
1,5,5,1540822946,-33.7353
1,5,5,1542757796,-54.5000
1,5,5,1544125195,-24.5000
1,5,5,1548060002,-36.8000
1,5,5,1550570586,-27.0000
1,5,5,1554121271,-36.6333
1,5,5,1554856959,-4.5000
1,5,5,1558458571,-33.1471
1,5,5,1558620065,-42.3148
1,5,5,1558744933,-50.8704
1,5,5,1560665819,-29.3889
1,5,5,1563161544,-25.6429
1,5,5,1566290996,-30.1667
1,5,5,1567196103,-18.4091
1,5,5,1570020736,-13.8750
1,5,5,1574474500,-32.5000
1,5,5,15748236,-24.6250
1,5,5,158096177,-23.2333
1,5,5,1588781947,-38.3000
1,5,5,1592441808,-8.7000
1,5,5,1603146689,-30.2059
1,5,5,1603190713,-36.9667
1,5,5,160467324,-40.1154
1,5,5,1607319672,-45.5417
1,5,5,1620304846,-8.7000
1,5,5,1626218762,-15.8750
1,5,5,1628223853,-26.9737
1,5,5,1628951581,-27.8529
1,5,5,1631665248,-39.3000
1,5,5,163283632,-42.6429
1,5,5,164235501,-41.9103
1,5,5,1643328992,-18.4091
1,5,5,164852610,-35.8667
1,5,5,1656959271,-32.6000
1,5,5,1658142994,-37.3000
1,5,5,1668855359,-45.8833
1,5,5,1669481184,-30.2273
1,5,5,1671092238,-19.3182
1,5,5,1672264654,-21.1364
1,5,5,1674872915,-35.5000
1,5,5,1678038194,-45.0385
1,5,5,1685411538,-50.0942
1,5,5,1694120380,-36.6333
1,5,5,1702785442,-27.7143
1,5,5,1704858203,-40.6053
1,5,5,1712995159,-36.5333
1,5,5,1718825415,-36.3667
1,5,5,1726355006,-30.1500
1,5,5,1727614195,-37.1190
1,5,5,1729283793,-45.6333
1,5,5,1731241459,-35.0652
1,5,5,173324371,-37.2000
1,5,5,1734983820,-32.5588
1,5,5,1736927955,-37.6739
1,5,5,1741266142,-32.5588
1,5,5,1743264730,-37.2000
1,5,5,1750180420,-43.7000
1,5,5,1754382556,-37.5000
1,5,5,1754719726,-28.0263
1,5,5,1756515094,-33.3500
1,5,5,1761243351,-29.3333
1,5,5,1777983941,-25.6818
1,5,5,1779847919,-28.4412
1,5,5,1780018293,-36.3667
1,5,5,1783035865,-24.5714
1,5,5,1784400485,-39.6765
1,5,5,1785013374,-32.5588
1,5,5,1786126378,-29.5417
1,5,5,1787008643,-32.1000
1,5,5,1788846950,-50.0942
1,5,5,1792465840,-8.7000
1,5,5,1801207137,-18.4091
1,5,5,1811800664,-27.8750
1,5,5,1815806383,-36.7619
1,5,5,18161333,-52.9091
1,5,5,1818025879,-35.0333
1,5,5,1824186194,-32.0455
1,5,5,1824418536,-50.0217
1,5,5,1829040536,-37.1333
1,5,5,1829568691,-28.7083
1,5,5,1839067692,-36.0333
1,5,5,1840869935,-22.7143
1,5,5,1841583134,-32.8333
1,5,5,1852411569,-29.8500
1,5,5,185365952,-43.6944
1,5,5,1856426629,-41.9516
1,5,5,1860824840,-45.8000
1,5,5,1862133219,-8.7000
1,5,5,1862386922,-37.2000
1,5,5,1870763046,-42.0000
1,5,5,1873747624,-36.8667
1,5,5,1877706133,-23.8636
1,5,5,1880502128,-44.9167
1,5,5,1884638580,-12.7500
1,5,5,1888822265,-20.2273
1,5,5,1908253110,-35.8000
1,5,5,1909541276,-44.1250
1,5,5,1909667671,-45.2222
1,5,5,1910179968,-35.2931
1,5,5,191544278,-18.3750
1,5,5,1932700662,-25.2143
1,5,5,1933500658,-32.5588
1,5,5,1934380881,-32.1500
1,5,5,1935573920,-27.4583
1,5,5,193817994,-39.1333
1,5,5,1938393722,-48.2544
1,5,5,1943721331,-53.7353
1,5,5,1944444860,-30.3750
1,5,5,1947213365,-40.2273
1,5,5,1951063194,-33.1471
1,5,5,1959144122,-45.3833
1,5,5,1962030729,-27.2647
1,5,5,1963862649,-43.6042
1,5,5,196678503,-26.0882
1,5,5,1969283497,-24.8571
1,5,5,1979947027,-34.8571
1,5,5,1988477966,-28.5000
1,5,5,1989218905,-27.4583
1,5,5,1991756781,-22.0455
1,5,5,1998835997,-19.3182
1,5,5,2002329122,-36.3621
1,5,5,2003194834,-25.6818
1,5,5,2006648343,-30.3750
1,5,5,2008129550,-28.8571
1,5,5,2012597537,-8.7000
1,5,5,2013622268,-22.9545
1,5,5,2018523250,-17.1250
1,5,5,2027831750,-26.0882
1,5,5,2028711105,-33.8500
1,5,5,2032613547,-36.8667
1,5,5,2032709290,-35.9348
1,5,5,2037277650,-25.6429
1,5,5,2042598215,-13.3750
1,5,5,2045243867,-38.9667
1,5,5,2047260970,-41.6538
1,5,5,2055253150,-18.4091
1,5,5,2055260352,-36.2692
1,5,5,2056543553,-52.9091
1,5,5,2061859894,-26.5909
1,5,5,2065215352,-37.1190
1,5,5,2067349480,-27.3571
1,5,5,2069326171,-31.9706
1,5,5,2072683941,-26.6429
1,5,5,2073032659,-43.9857
1,5,5,2077841788,-37.9667
1,5,5,2078900831,-11.5000
1,5,5,2084778478,-40.4583
1,5,5,2086595122,-22.9545
1,5,5,2089336133,-34.9000
1,5,5,2090721879,-33.3261
1,5,5,2090749135,-33.6000
1,5,5,2090954088,-31.1364
1,5,5,2092361915,-32.6818
1,5,5,209515778,-29.6176
1,5,5,2098680720,-44.0000
1,5,5,2103026780,-39.8000
1,5,5,2105993330,-30.2059
1,5,5,2108898892,-44.3889
1,5,5,2113753870,-28.4412
1,5,5,2115404849,-24.7727
1,5,5,2124090669,-28.9167
1,5,5,2127934901,-41.2843
1,5,5,2128996900,-27.6667
1,5,5,2137861924,-37.0000
1,5,5,2138390668,-34.8667
1,5,5,2139588327,-41.5784
1,5,5,2141009491,-45.1250
1,5,5,21492040,-34.6304
1,5,5,21930459,-32.2692
1,5,5,22353703,-20.2273
1,5,5,225999372,-37.5000
1,5,5,226509787,-34.7000
1,5,5,228832894,-37.2381
1,5,5,229019102,-36.2000
1,5,5,235907694,-36.3667
1,5,5,235925162,-40.8846
1,5,5,238979097,-39.2000
1,5,5,240806326,-22.0000
1,5,5,243573700,-29.3333
1,5,5,245480496,-37.0333
1,5,5,258976179,-28.0714
1,5,5,260318576,-48.2544
1,5,5,264279916,-38.3000
1,5,5,264663592,-38.1333
1,5,5,265717410,-37.0000
1,5,5,271483271,-36.8667
1,5,5,278340220,-30.7941
1,5,5,284405506,-19.3182
1,5,5,284763583,-47.1000
1,5,5,284814185,-38.4667
1,5,5,285564450,-41.3974
1,5,5,287790814,-42.0000
1,5,5,29449191,-33.7353
1,5,5,294796082,-38.4667
1,5,5,296427284,-42.1667
1,5,5,301730690,-43.8056
1,5,5,302208530,-45.5500
1,5,5,324011762,-43.3056
1,5,5,33638186,-36.1333
1,5,5,344217223,-22.0455
1,5,5,345247305,-36.9667
1,5,5,355989640,-30.3750
1,5,5,359794293,-32.0758
1,5,5,3656297,-34.9118
1,5,5,366484697,-44.2429
1,5,5,368129150,-36.4667
1,5,5,368625471,-36.7000
1,5,5,370025683,-31.2857
1,5,5,371309519,-41.5256
1,5,5,374447600,-30.6000
1,5,5,374930229,-29.0294
1,5,5,379926920,-44.5000
1,5,5,382183064,-41.3824
1,5,5,383668415,-40.4231
1,5,5,383766180,-39.8667
1,5,5,385250073,-44.5556
1,5,5,38827726,-23.1429
1,5,5,392731427,-20.2273
1,5,5,400535179,-29.0294
1,5,5,405620869,-28.0833
1,5,5,414818884,-36.2000
1,5,5,414893779,-37.1333
1,5,5,416875994,-39.9783
1,5,5,424661845,-44.6667
1,5,5,424694963,-27.2647
1,5,5,431618020,-19.2692
1,5,5,43661461,-37.5333
1,5,5,437622381,-50.2391
1,5,5,440045570,-37.5333
1,5,5,445233199,-42.4444
1,5,5,452369723,-24.9286
1,5,5,455321581,-30.1000
1,5,5,456454537,-32.2273
1,5,5,466995634,-37.3000
1,5,5,467807963,-38.6333
1,5,5,471784060,-38.8000
1,5,5,473031507,-45.6333
1,5,5,475308570,-30.7941
1,5,5,478745059,-39.6667
1,5,5,479368371,-38.9667
1,5,5,484458108,-41.0128
1,5,5,485240562,-8.7000
1,5,5,487804032,-32.0000
1,5,5,488729533,-35.1000
1,5,5,489878915,-24.7727
1,5,5,496550176,-36.8810
1,5,5,501480951,-40.6282
1,5,5,507605578,-38.7000
1,5,5,511027599,-33.6000
1,5,5,51216678,-31.1364
1,5,5,5122976,-50.0942
1,5,5,51267008,-8.7000
1,5,5,51321412,-43.7222
1,5,5,513719574,-42.4167
1,5,5,515130950,-45.8000
1,5,5,52445556,-18.4091
1,5,5,531925169,-43.2917
1,5,5,533917039,-37.3000
1,5,5,548857900,-8.7000
1,5,5,553741966,-45.8833
1,5,5,556700241,-37.4667
1,5,5,557424792,-8.7000
1,5,5,560717774,-45.2714
1,5,5,563364277,-36.0333
1,5,5,570945810,-28.7083
1,5,5,576690593,-14.6250
1,5,5,578028889,-35.7500
1,5,5,581522155,-45.2222
1,5,5,587469330,-41.4412
1,5,5,590054297,-36.8043
1,5,5,592498032,-29.1250
1,5,5,597072756,-40.9902
1,5,5,602057918,-27.8529
1,5,5,615500284,-41.6765
1,5,5,616101528,-36.8793
1,5,5,616240291,-28.4091
1,5,5,622682182,-54.5641
1,5,5,623147825,-36.9667
1,5,5,631695468,-32.9545
1,5,5,642849686,-46.5571
1,5,5,643618536,-39.2000
1,5,5,645304625,-15.2500
1,5,5,651364503,-41.4063
1,5,5,652319552,-32.8913
1,5,5,65856406,-36.2000
1,5,5,658836001,-42.7000
1,5,5,661104555,-28.7083
1,5,5,661168573,-35.5000
1,5,5,664854618,-31.9706
1,5,5,665839572,-37.0000
1,5,5,667127838,-37.5333
1,5,5,674345469,-38.3000
1,5,5,681693207,-24.1429
1,5,5,681844325,-31.4697
1,5,5,682822203,-27.8750
1,5,5,684913463,-39.6333
1,5,5,686363807,-34.5333
1,5,5,696138076,-38.1333
1,5,5,696700444,-11.5000
1,5,5,699331790,-32.9545
1,5,5,706872300,-29.3182
1,5,5,707108887,-24.8571
1,5,5,707550653,-33.5909
1,5,5,714649183,-32.7143
1,5,5,716427139,-37.0000
1,5,5,716867186,-33.1471
1,5,5,734505695,-28.2500
1,5,5,738304691,-39.5333
1,5,5,742043755,-29.5000
1,5,5,7445546,-46.6818
1,5,5,745861786,-50.0217
1,5,5,748639450,-43.9167
1,5,5,752573483,-36.2368
1,5,5,756662132,-54.5392
1,5,5,758381002,-38.5000
1,5,5,760929006,-31.9242
1,5,5,765322355,-40.2436
1,5,5,767315175,-21.6429
1,5,5,779718122,-42.2931
1,5,5,786885497,-31.9706
1,5,5,802570417,-24.5000
1,5,5,805386862,-50.1667
1,5,5,809512818,-22.9545
1,5,5,811593263,-40.0517
1,5,5,81502520,-25.6818
1,5,5,815050439,-50.2391
1,5,5,817591817,-22.0455
1,5,5,818683957,-38.2368
1,5,5,819204420,-36.2000
1,5,5,821411834,-27.4583
1,5,5,838360500,-25.1667
1,5,5,83847564,-41.4804
1,5,5,839057652,-34.1176
1,5,5,843499327,-39.3182
1,5,5,853564982,-36.2692
1,5,5,853820239,-28.4412
1,5,5,856475492,-37.6154
1,5,5,85656603,-8.7000
1,5,5,862472425,-44.2714
1,5,5,865726786,-35.8667
1,5,5,869835073,-36.3696
1,5,5,875667650,-35.0652
1,5,5,881196557,-35.2000
1,5,5,890854882,-27.4583
1,5,5,893915591,-38.2368
1,5,5,896261841,-30.2059
1,5,5,899342202,-48.0789
1,5,5,903556876,-40.8846
1,5,5,906723990,-36.8000
1,5,5,912539759,-50.4815
1,5,5,921321337,-33.1471
1,5,5,922207577,-45.3833
1,5,5,936705076,-25.7308
1,5,5,939110779,-39.5294
1,5,5,940382637,-44.1111
